date,state,new_cases,new_deaths,new_vaccinations,tests_performed,positive_rate,hospitalized_patients,icu_patients,mobility_index,temperature,humidity,population_density
2020-05-17,Tamil Nadu,2579,36,44606,90265,0.0286,200,16,75.05,39.4,93.8,316
2020-05-18,Tamil Nadu,2410,29,16554,62660,0.0385,96,44,93.82,31.4,82.1,316
2020-05-19,Tamil Nadu,2581,44,12739,67106,0.0385,146,22,82.07,28.4,56.2,316
2020-05-20,Tamil Nadu,2753,46,36831,44048,0.0625,155,15,87.81,28.9,59.1,316
2020-05-21,Tamil Nadu,2685,21,36864,42960,0.0625,164,46,53.17,21.8,51.5,316
2020-05-22,Tamil Nadu,2367,33,28238,63909,0.037,174,15,32.27,19.9,86.5,316
2020-05-23,Tamil Nadu,2654,26,29718,84928,0.0312,154,34,71.37,25.6,40.3,316
2020-05-24,Tamil Nadu,2636,14,43942,47448,0.0556,148,45,51.03,35.9,63.4,316
2020-05-25,Tamil Nadu,3349,50,41099,66980,0.05,225,60,57.1,32.5,81.6,316
2020-05-26,Tamil Nadu,2776,21,9789,55520,0.05,98,38,86.07,31.4,49.9,316
2020-05-27,Tamil Nadu,3140,29,9684,78500,0.04,170,54,37.37,21.1,93.8,316
2020-05-28,Tamil Nadu,2877,39,41422,54663,0.0526,112,47,44.47,33.3,50.0,316
2020-05-29,Tamil Nadu,2819,26,47759,90208,0.0312,97,22,32.18,29.3,44.6,316
2020-05-30,Tamil Nadu,2836,34,24689,110604,0.0256,187,17,45.69,32.8,89.2,316
2020-05-31,Tamil Nadu,3492,67,30587,97776,0.0357,104,20,33.14,36.1,86.0,316
2020-06-01,Tamil Nadu,3719,59,22540,96694,0.0385,264,48,51.3,27.6,43.6,316
2020-06-02,Tamil Nadu,3166,50,21220,107644,0.0294,200,16,66.78,36.1,42.4,316
2020-06-03,Tamil Nadu,3349,64,43738,110517,0.0303,150,60,95.36,34.4,52.7,316
2020-06-04,Tamil Nadu,3177,55,24870,120726,0.0263,140,27,73.06,28.0,42.1,316
2020-06-05,Tamil Nadu,3282,18,28053,52512,0.0625,156,16,64.58,25.9,70.5,316
2020-06-06,Tamil Nadu,3082,22,16074,52394,0.0588,126,39,41.89,35.6,66.6,316
2020-06-07,Tamil Nadu,3685,50,33490,77385,0.0476,171,49,89.67,26.5,43.4,316
2020-06-08,Tamil Nadu,3124,59,12669,106216,0.0294,101,29,33.52,36.3,89.8,316
2020-06-09,Tamil Nadu,3399,22,49367,67980,0.05,126,31,51.3,18.7,42.0,316
2020-06-10,Tamil Nadu,3650,35,16137,120450,0.0303,239,38,45.94,20.2,80.1,316
2020-06-11,Tamil Nadu,3862,29,42081,119722,0.0323,198,21,97.55,31.8,48.4,316
2020-06-12,Tamil Nadu,3832,39,21710,72808,0.0526,219,44,97.41,26.6,62.0,316
2020-06-13,Tamil Nadu,3446,51,46010,55136,0.0625,157,56,88.27,39.5,75.3,316
2020-06-14,Tamil Nadu,3318,27,5970,56406,0.0588,167,65,30.06,22.3,50.4,316
2020-06-15,Tamil Nadu,3838,60,7886,69084,0.0556,171,25,58.34,24.2,41.4,316
2020-06-16,Tamil Nadu,3862,51,19242,100412,0.0385,300,41,73.27,37.3,64.7,316
2020-06-17,Tamil Nadu,3950,26,30262,110600,0.0357,145,20,82.61,23.2,40.1,316
2020-06-18,Tamil Nadu,4103,35,15832,151811,0.027,163,72,41.92,30.4,44.3,316
2020-06-19,Tamil Nadu,4534,87,5193,131486,0.0345,156,62,72.82,34.0,81.9,316
2020-06-20,Tamil Nadu,4495,37,45739,166315,0.027,309,86,35.53,29.8,57.2,316
2020-06-21,Tamil Nadu,4701,39,6634,112824,0.0417,283,24,84.61,36.0,93.1,316
2020-06-22,Tamil Nadu,4530,51,28169,95130,0.0476,301,36,45.27,31.9,61.0,316
2020-06-23,Tamil Nadu,4123,50,36619,119567,0.0345,226,60,75.97,35.7,75.1,316
2020-06-24,Tamil Nadu,4501,89,32087,135030,0.0333,267,79,71.06,26.2,44.4,316
2020-06-25,Tamil Nadu,4470,46,11918,129630,0.0345,161,37,56.58,25.9,61.5,316
2020-06-26,Tamil Nadu,4505,56,8514,153170,0.0294,246,89,50.88,31.5,53.2,316
2020-06-27,Tamil Nadu,5080,60,49979,172720,0.0294,307,92,87.23,31.2,81.4,316
2020-06-28,Tamil Nadu,5299,31,28003,137774,0.0385,378,31,41.86,35.5,40.1,316
2020-06-29,Tamil Nadu,4242,39,31630,80598,0.0526,326,62,58.94,30.5,69.9,316
2020-06-30,Tamil Nadu,4639,71,43458,111336,0.0417,284,31,83.93,37.1,92.0,316
2020-07-01,Tamil Nadu,5117,76,26863,76755,0.0667,243,63,43.32,25.7,79.5,316
2020-07-02,Tamil Nadu,4893,79,47368,92967,0.0526,206,25,80.4,31.6,78.2,316
2020-07-03,Tamil Nadu,4920,40,14028,157440,0.0312,309,57,78.81,31.9,46.3,316
2020-07-04,Tamil Nadu,5458,80,33770,163740,0.0333,236,59,49.6,23.0,84.3,316
2020-07-05,Tamil Nadu,5584,81,20817,111680,0.05,230,104,43.38,35.5,93.2,316
2020-07-06,Tamil Nadu,5026,40,39746,75390,0.0667,152,76,48.81,35.9,59.8,316
2020-07-07,Tamil Nadu,5635,68,22585,202860,0.0278,237,89,82.86,22.9,67.6,316
2020-07-08,Tamil Nadu,5877,84,11918,94032,0.0625,405,50,82.75,37.0,88.3,316
2020-07-09,Tamil Nadu,5381,90,36599,188335,0.0286,425,57,74.7,21.5,93.9,316
2020-07-10,Tamil Nadu,5954,35,23007,196482,0.0303,326,35,40.1,37.4,62.6,316
2020-07-11,Tamil Nadu,5961,84,32524,131142,0.0455,291,64,68.88,21.1,61.3,316
2020-07-12,Tamil Nadu,5873,60,48409,105714,0.0556,228,55,98.31,26.2,41.2,316
2020-07-13,Tamil Nadu,5836,42,34948,134228,0.0435,463,53,94.65,39.9,73.0,316
2020-07-14,Tamil Nadu,5154,72,48287,170082,0.0303,280,77,87.67,28.5,66.5,316
2020-07-15,Tamil Nadu,5827,56,39511,174810,0.0333,324,57,59.62,39.6,48.6,316
2020-07-16,Tamil Nadu,5763,56,35036,138312,0.0417,229,114,50.85,32.1,67.6,316
2020-07-17,Tamil Nadu,6132,63,37175,141036,0.0435,326,86,59.53,18.4,94.2,316
2020-07-18,Tamil Nadu,6543,64,49879,183204,0.0357,323,66,31.53,25.9,88.9,316
2020-07-19,Tamil Nadu,6051,92,32138,211785,0.0286,451,93,40.41,37.1,56.6,316
2020-07-20,Tamil Nadu,6737,119,5997,148214,0.0455,515,34,94.53,19.2,54.6,316
2020-07-21,Tamil Nadu,5572,70,22105,83580,0.0667,344,71,87.39,37.4,86.7,316
2020-07-22,Tamil Nadu,6268,87,27158,238184,0.0263,405,47,89.68,21.1,62.0,316
2020-07-23,Tamil Nadu,6617,40,20091,125723,0.0526,420,126,81.75,29.9,91.3,316
2020-07-24,Tamil Nadu,7342,102,20430,249628,0.0294,288,97,80.56,37.9,88.6,316
2020-07-25,Tamil Nadu,6307,79,7728,113526,0.0556,313,75,93.44,38.5,89.2,316
2020-07-26,Tamil Nadu,6604,84,8311,178308,0.037,383,131,61.9,33.7,83.6,316
2020-07-27,Tamil Nadu,6850,85,10850,102750,0.0667,392,76,37.55,26.7,80.4,316
2020-07-28,Tamil Nadu,6716,69,14895,107456,0.0625,433,130,74.87,31.6,70.4,316
2020-07-29,Tamil Nadu,6894,43,40251,124092,0.0556,414,102,92.92,35.2,83.0,316
2020-07-30,Tamil Nadu,6592,78,24089,171392,0.0385,206,38,34.7,34.1,67.6,316
2020-07-31,Tamil Nadu,6982,73,11356,160586,0.0435,465,99,90.75,21.6,91.2,316
2020-08-01,Tamil Nadu,7158,89,44456,136002,0.0526,468,55,38.14,36.4,82.7,316
2020-08-02,Tamil Nadu,6901,68,20932,269139,0.0256,381,36,57.41,19.6,66.1,316
2020-08-03,Tamil Nadu,6631,37,38602,145882,0.0455,449,69,80.06,26.1,63.3,316
2020-08-04,Tamil Nadu,6498,87,23223,155952,0.0417,460,56,95.26,38.4,51.0,316
2020-08-05,Tamil Nadu,7443,143,43995,275391,0.027,388,56,62.27,31.3,58.2,316
2020-08-06,Tamil Nadu,6905,87,6809,207150,0.0333,363,43,33.44,36.9,51.3,316
2020-08-07,Tamil Nadu,6929,61,8233,242515,0.0286,257,39,91.4,18.3,43.4,316
2020-08-08,Tamil Nadu,7383,126,23047,155043,0.0476,275,63,70.09,39.7,44.0,316
2020-08-09,Tamil Nadu,7203,57,11503,122451,0.0588,250,128,42.45,37.0,69.6,316
2020-08-10,Tamil Nadu,7363,133,19227,184075,0.04,471,96,86.74,32.3,88.2,316
2020-08-11,Tamil Nadu,7835,141,39117,125360,0.0625,425,152,63.15,23.6,59.3,316
2020-08-12,Tamil Nadu,6950,127,6363,201550,0.0345,538,107,65.67,22.0,46.8,316
2020-08-13,Tamil Nadu,7573,102,19437,159033,0.0476,528,110,91.23,35.3,46.2,316
2020-08-14,Tamil Nadu,7623,81,30332,160083,0.0476,387,149,81.5,18.3,88.4,316
2020-08-15,Tamil Nadu,7778,101,34811,217784,0.0357,369,78,52.87,23.3,73.5,316
2020-08-16,Tamil Nadu,7744,143,16323,302016,0.0256,304,136,81.92,38.5,49.1,316
2020-08-17,Tamil Nadu,7695,109,29130,115425,0.0667,521,84,54.01,29.2,79.0,316
2020-08-18,Tamil Nadu,7342,99,8967,249628,0.0294,451,123,78.77,22.2,42.9,316
2020-08-19,Tamil Nadu,7999,72,9843,207974,0.0385,636,142,51.31,24.6,66.6,316
2020-08-20,Tamil Nadu,8031,88,20148,289116,0.0278,289,59,74.85,35.9,59.2,316
2020-08-21,Tamil Nadu,7418,71,35083,148360,0.05,507,81,87.13,33.6,85.6,316
2020-08-22,Tamil Nadu,7900,73,14971,229100,0.0345,620,124,88.38,18.3,59.5,316
2020-08-23,Tamil Nadu,7737,104,38785,131529,0.0588,450,134,80.76,36.8,49.6,316
2020-08-24,Tamil Nadu,7894,65,18901,236820,0.0333,421,85,80.67,38.0,41.4,316
2020-08-25,Tamil Nadu,8511,83,32994,255330,0.0333,656,76,45.84,39.1,65.2,316
2020-08-26,Tamil Nadu,7585,61,23409,182040,0.0417,328,137,41.37,19.4,54.8,316
2020-08-27,Tamil Nadu,7619,91,45696,213332,0.0357,316,131,46.44,32.9,63.7,316
2020-08-28,Tamil Nadu,8002,53,30394,120030,0.0667,327,61,55.08,32.4,52.9,316
2020-08-29,Tamil Nadu,7173,61,5056,265401,0.027,369,120,80.07,36.9,40.5,316
2020-08-30,Tamil Nadu,7646,149,45194,122336,0.0625,608,67,63.01,25.8,59.6,316
2020-08-31,Tamil Nadu,8106,161,48718,291816,0.0278,430,51,99.76,30.1,78.5,316
2020-09-01,Tamil Nadu,8173,90,10937,277882,0.0294,630,61,50.47,21.3,83.6,316
2020-09-02,Tamil Nadu,8021,88,15920,168441,0.0476,431,52,30.55,19.2,50.6,316
2020-09-03,Tamil Nadu,7419,87,19052,252246,0.0294,280,124,83.35,35.4,90.7,316
2020-09-04,Tamil Nadu,8180,136,37541,302660,0.027,281,116,47.98,29.7,91.8,316
2020-09-05,Tamil Nadu,7924,107,17444,285264,0.0278,583,101,56.96,19.3,60.9,316
2020-09-06,Tamil Nadu,8230,89,38556,296280,0.0278,296,55,95.44,24.5,53.3,316
2020-09-07,Tamil Nadu,7988,44,28560,271592,0.0294,409,101,94.21,20.5,43.9,316
2020-09-08,Tamil Nadu,8125,72,29144,186875,0.0435,311,46,57.69,36.8,81.5,316
2020-09-09,Tamil Nadu,8158,104,48026,130528,0.0625,256,47,77.25,34.9,79.1,316
2020-09-10,Tamil Nadu,7849,120,40338,188376,0.0417,461,85,51.47,27.0,71.6,316
2020-09-11,Tamil Nadu,8078,92,20569,129248,0.0625,549,104,34.74,26.1,88.7,316
2020-09-12,Tamil Nadu,7747,147,37194,123952,0.0625,604,67,30.64,27.5,59.7,316
2020-09-13,Tamil Nadu,8315,108,13214,299340,0.0278,599,91,60.09,21.3,42.6,316
2020-09-14,Tamil Nadu,7795,124,24023,148105,0.0526,311,102,42.81,27.7,84.0,316
2020-09-15,Tamil Nadu,8008,95,14874,304304,0.0263,530,62,81.7,28.5,65.0,316
2020-09-16,Tamil Nadu,8077,44,30720,234233,0.0345,594,42,68.17,34.0,74.2,316
2020-09-17,Tamil Nadu,8157,133,19284,179454,0.0455,526,141,75.2,26.9,66.0,316
2020-09-18,Tamil Nadu,8104,73,31564,218808,0.037,620,110,42.53,32.6,94.5,316
2020-09-19,Tamil Nadu,8003,138,21879,280105,0.0286,323,145,66.81,37.6,58.1,316
2020-09-20,Tamil Nadu,7860,71,10305,259380,0.0303,611,120,92.09,28.0,82.4,316
2020-09-21,Tamil Nadu,7634,134,18987,213752,0.0357,467,118,47.72,35.8,92.3,316
2020-09-22,Tamil Nadu,8388,134,10591,318744,0.0263,621,98,34.28,36.6,77.1,316
2020-09-23,Tamil Nadu,7708,136,40411,223532,0.0345,243,146,40.34,35.8,85.3,316
2020-09-24,Tamil Nadu,7567,113,17738,151340,0.05,388,84,61.0,19.8,89.1,316
2020-09-25,Tamil Nadu,7874,142,41855,173228,0.0455,518,126,85.58,25.8,82.2,316
2020-09-26,Tamil Nadu,8216,152,28043,180752,0.0455,496,87,33.96,32.9,58.1,316
2020-09-27,Tamil Nadu,7507,90,8717,172661,0.0435,281,84,93.81,25.7,82.2,316
2020-09-28,Tamil Nadu,8036,158,30259,241080,0.0333,382,106,67.3,18.8,92.3,316
2020-09-29,Tamil Nadu,7499,68,41380,172477,0.0435,253,102,39.64,18.9,60.9,316
2020-09-30,Tamil Nadu,7341,71,41950,242253,0.0303,278,92,35.96,19.0,68.6,316
2020-10-01,Tamil Nadu,7647,66,11630,152940,0.05,579,121,87.09,37.2,93.5,316
2020-10-02,Tamil Nadu,7701,80,49550,138618,0.0556,614,92,80.66,28.9,63.8,316
2020-10-03,Tamil Nadu,7909,88,33222,118635,0.0667,382,128,91.2,37.4,52.5,316
2020-10-04,Tamil Nadu,7365,70,6316,132570,0.0556,333,42,56.15,33.9,58.0,316
2020-10-05,Tamil Nadu,7637,110,13079,252021,0.0303,399,142,51.37,22.3,90.9,316
2020-10-06,Tamil Nadu,7483,84,25380,261905,0.0286,501,41,77.34,32.1,93.0,316
2020-10-07,Tamil Nadu,7539,147,49739,203553,0.037,448,53,34.65,27.5,77.9,316
2020-10-08,Tamil Nadu,6737,116,41326,154951,0.0435,424,67,91.4,20.4,42.1,316
2020-10-09,Tamil Nadu,7777,63,10760,225533,0.0345,302,104,60.73,20.8,65.5,316
2020-10-10,Tamil Nadu,7354,144,24309,183850,0.04,453,84,39.69,39.4,47.1,316
2020-10-11,Tamil Nadu,6929,46,47489,117793,0.0588,436,71,43.48,36.0,60.0,316
2020-10-12,Tamil Nadu,6953,57,5867,222496,0.0312,227,94,78.2,25.2,73.7,316
2020-10-13,Tamil Nadu,6710,38,18157,234850,0.0286,250,91,56.86,20.1,62.0,316
2020-10-14,Tamil Nadu,7204,75,39422,280956,0.0256,342,60,85.7,39.6,41.4,316
2020-10-15,Tamil Nadu,6645,102,15300,112965,0.0588,298,49,40.34,24.9,72.6,316
2020-10-16,Tamil Nadu,6898,44,40377,103470,0.0667,434,44,69.25,20.6,51.6,316
2020-10-17,Tamil Nadu,6854,51,22744,123372,0.0556,489,62,77.87,37.0,66.4,316
2020-10-18,Tamil Nadu,7308,97,40223,109620,0.0667,248,139,68.4,35.3,76.2,316
2020-10-19,Tamil Nadu,6591,83,28081,191139,0.0345,409,48,59.01,31.8,83.0,316
2020-10-20,Tamil Nadu,7036,50,24565,232188,0.0303,471,135,39.6,29.2,43.1,316
2020-10-21,Tamil Nadu,7008,56,16842,105120,0.0667,351,121,70.4,22.9,42.2,316
2020-10-22,Tamil Nadu,6265,63,38268,137830,0.0455,471,39,76.8,18.3,74.6,316
2020-10-23,Tamil Nadu,6581,87,7099,105296,0.0625,253,118,59.38,32.4,67.7,316
2020-10-24,Tamil Nadu,6429,59,38808,135009,0.0476,297,42,59.19,34.8,61.7,316
2020-10-25,Tamil Nadu,6950,102,20193,243250,0.0286,485,70,47.93,22.9,51.0,316
2020-10-26,Tamil Nadu,6523,55,49707,104368,0.0625,298,96,55.8,30.1,80.9,316
2020-10-27,Tamil Nadu,6404,71,42438,198524,0.0323,287,125,44.21,20.4,81.3,316
2020-10-28,Tamil Nadu,6524,66,6946,150052,0.0435,234,35,51.04,35.5,77.0,316
2020-10-29,Tamil Nadu,6370,73,29601,140140,0.0455,209,64,62.2,33.1,75.5,316
2020-10-30,Tamil Nadu,6063,91,39320,206142,0.0294,213,59,41.83,38.7,57.6,316
2020-10-31,Tamil Nadu,5447,54,46798,212433,0.0256,339,85,74.52,38.8,51.4,316
2020-11-01,Tamil Nadu,6541,96,6267,170066,0.0385,267,127,67.41,26.3,81.9,316
2020-11-02,Tamil Nadu,6245,80,7226,168615,0.037,417,99,41.56,39.0,52.3,316
2020-11-03,Tamil Nadu,5598,78,32870,83970,0.0667,266,97,30.67,35.6,71.4,316
2020-11-04,Tamil Nadu,5807,114,26426,150982,0.0385,337,85,51.51,26.2,44.5,316
2020-11-05,Tamil Nadu,5865,36,40707,228735,0.0256,430,109,45.21,36.3,79.0,316
2020-11-06,Tamil Nadu,6043,117,38781,187333,0.0323,367,110,47.3,37.9,90.0,316
2020-11-07,Tamil Nadu,5402,85,37827,189070,0.0286,364,27,83.59,34.3,40.5,316
2020-11-08,Tamil Nadu,5564,58,35587,83460,0.0667,401,50,83.54,22.0,77.1,316
2020-11-09,Tamil Nadu,5473,101,14260,202501,0.027,216,64,41.0,30.3,76.5,316
2020-11-10,Tamil Nadu,5667,33,12444,113340,0.05,222,47,76.29,28.3,67.5,316
2020-11-11,Tamil Nadu,5507,78,42202,121154,0.0455,268,94,69.78,20.4,60.5,316
2020-11-12,Tamil Nadu,5286,45,40583,169152,0.0312,381,61,60.33,37.9,71.7,316
2020-11-13,Tamil Nadu,4834,68,8794,149854,0.0323,314,96,76.13,35.5,41.5,316
2020-11-14,Tamil Nadu,5399,92,39860,102581,0.0526,370,63,91.76,21.3,68.0,316
2020-11-15,Tamil Nadu,5284,96,40751,169088,0.0312,189,36,39.12,33.0,60.5,316
2020-11-16,Tamil Nadu,5812,92,41291,122052,0.0476,356,96,68.38,29.9,44.9,316
2020-11-17,Tamil Nadu,5447,64,30642,174304,0.0312,382,62,99.95,27.6,48.2,316
2020-11-18,Tamil Nadu,4370,48,34408,65550,0.0667,203,52,96.88,24.9,89.6,316
2020-11-19,Tamil Nadu,4794,61,35158,134232,0.0357,154,39,61.9,25.3,79.2,316
2020-11-20,Tamil Nadu,4767,60,49751,123942,0.0385,378,43,52.07,37.9,52.9,316
2020-11-21,Tamil Nadu,5432,49,24654,190120,0.0286,343,31,39.5,22.2,53.5,316
2020-11-22,Tamil Nadu,4967,79,42525,139076,0.0357,238,98,37.78,31.0,77.5,316
2020-11-23,Tamil Nadu,4542,48,20151,104466,0.0435,336,73,83.03,32.3,67.9,316
2020-11-24,Tamil Nadu,4841,35,8709,135548,0.0357,320,35,79.15,33.2,65.3,316
2020-11-25,Tamil Nadu,4579,44,22206,73264,0.0625,284,26,63.61,23.9,60.9,316
2020-11-26,Tamil Nadu,4416,45,45751,110400,0.04,235,87,50.93,34.2,70.1,316
2020-11-27,Tamil Nadu,4425,36,30276,141600,0.0312,164,44,70.88,33.5,61.3,316
2020-11-28,Tamil Nadu,4490,56,36280,170620,0.0263,136,49,71.11,30.5,81.2,316
2020-11-29,Tamil Nadu,4167,36,42039,145845,0.0286,144,80,68.02,24.7,78.1,316
2020-11-30,Tamil Nadu,4766,27,38208,100086,0.0476,371,76,37.74,22.7,93.7,316
2020-12-01,Tamil Nadu,4577,43,7205,132733,0.0345,300,43,68.56,31.8,66.5,316
2020-12-02,Tamil Nadu,4484,78,28545,125552,0.0357,325,76,64.17,26.4,85.7,316
2020-12-03,Tamil Nadu,3888,49,24230,81648,0.0476,251,39,48.25,39.0,82.7,316
2020-12-04,Tamil Nadu,4331,72,6947,142923,0.0303,135,47,40.85,29.9,86.4,316
2020-12-05,Tamil Nadu,4157,22,36535,62355,0.0667,192,56,41.45,35.1,87.3,316
2020-12-06,Tamil Nadu,4300,78,26117,111800,0.0385,175,54,97.62,38.8,77.6,316
2020-12-07,Tamil Nadu,4106,64,42165,135498,0.0303,146,27,80.7,21.1,65.7,316
2020-12-08,Tamil Nadu,4386,45,39354,166668,0.0263,286,66,66.09,28.2,61.9,316
2020-12-09,Tamil Nadu,4098,36,19864,65568,0.0625,196,72,52.95,33.4,42.5,316
2020-12-10,Tamil Nadu,4456,48,25379,93576,0.0476,315,86,62.26,36.1,78.5,316
2020-12-11,Tamil Nadu,4244,55,14805,148540,0.0286,180,79,94.82,35.6,94.0,316
2020-12-12,Tamil Nadu,4040,69,8201,101000,0.04,179,22,36.59,22.8,67.7,316
2020-12-13,Tamil Nadu,4354,54,19287,156744,0.0278,270,72,62.84,34.6,91.0,316
2020-12-14,Tamil Nadu,4198,67,15744,146930,0.0286,314,21,55.5,21.7,81.7,316
2020-12-15,Tamil Nadu,4159,39,45227,141406,0.0294,285,34,45.66,24.1,72.3,316
2020-12-16,Tamil Nadu,3944,58,47732,149872,0.0263,166,45,53.24,37.5,83.3,316
2020-12-17,Tamil Nadu,3683,57,35589,55245,0.0667,255,71,94.17,19.8,85.6,316
2020-12-18,Tamil Nadu,4479,52,35387,156765,0.0286,318,54,43.47,20.2,80.9,316
2020-12-19,Tamil Nadu,4230,30,36051,63450,0.0667,336,48,71.64,35.1,80.5,316
2020-12-20,Tamil Nadu,4385,85,30223,105240,0.0417,159,27,43.36,23.6,55.2,316
2020-12-21,Tamil Nadu,4007,24,39422,152266,0.0263,284,79,47.94,19.2,84.9,316
2020-12-22,Tamil Nadu,4215,60,10060,147525,0.0286,179,25,64.47,19.9,54.4,316
2020-12-23,Tamil Nadu,4088,26,40744,122640,0.0333,213,75,77.41,31.6,78.8,316
2020-12-24,Tamil Nadu,4074,71,23281,118146,0.0345,253,74,67.48,24.1,88.4,316
2020-12-25,Tamil Nadu,4497,25,46391,125916,0.0357,348,39,95.91,39.0,88.5,316
2020-12-26,Tamil Nadu,4283,57,24152,98509,0.0435,314,71,74.11,39.6,77.7,316
2020-12-27,Tamil Nadu,4242,45,46821,106050,0.04,161,83,52.05,27.4,55.1,316
2020-12-28,Tamil Nadu,3987,54,22365,63792,0.0625,265,37,70.27,31.2,41.3,316
2020-12-29,Tamil Nadu,4424,48,34152,128296,0.0345,303,54,51.7,21.6,73.6,316
2020-12-30,Tamil Nadu,4015,60,10151,80300,0.05,239,74,54.72,22.6,82.5,316
2020-12-31,Tamil Nadu,4285,27,14145,154260,0.0278,216,25,91.02,29.3,72.3,316
2021-01-01,Tamil Nadu,4284,45,12202,68544,0.0625,291,74,77.03,28.8,83.0,316
2021-01-02,Tamil Nadu,4255,28,9286,165945,0.0256,293,54,47.48,28.2,71.0,316
2021-01-03,Tamil Nadu,4611,92,13933,129108,0.0357,298,57,54.81,35.9,67.2,316
2021-01-04,Tamil Nadu,4675,28,17069,107525,0.0435,198,48,81.76,28.9,41.6,316
2021-01-05,Tamil Nadu,4797,68,16766,91143,0.0526,365,59,79.63,22.8,81.9,316
2021-01-06,Tamil Nadu,4971,27,9866,79536,0.0625,317,31,58.74,38.7,64.0,316
2021-01-07,Tamil Nadu,4980,98,8686,89640,0.0556,328,68,65.04,39.4,47.1,316
2021-01-08,Tamil Nadu,5073,45,35496,172482,0.0294,261,87,57.22,36.7,75.0,316
2021-01-09,Tamil Nadu,5260,37,32982,184100,0.0286,202,28,44.83,29.8,66.5,316
2021-01-10,Tamil Nadu,4662,71,27623,79254,0.0588,345,68,79.91,24.1,40.0,316
2021-01-11,Tamil Nadu,5257,94,15687,136682,0.0385,190,55,76.29,32.3,87.3,316
2021-01-12,Tamil Nadu,5292,34,31823,164052,0.0323,162,97,66.89,36.7,43.3,316
2021-01-13,Tamil Nadu,5134,43,29324,133484,0.0385,253,87,57.06,22.5,43.6,316
2021-01-14,Tamil Nadu,5608,65,29172,100944,0.0556,259,34,92.01,21.8,74.7,316
2021-01-15,Tamil Nadu,5638,82,23113,157864,0.0357,250,28,46.11,27.2,46.7,316
2021-01-16,Tamil Nadu,6019,61,49156,198627,0.0303,333,76,48.42,32.6,92.0,316
2021-01-17,Tamil Nadu,5982,70,26398,107676,0.0556,194,96,55.43,22.9,92.2,316
2021-01-18,Tamil Nadu,6285,88,35125,194835,0.0323,485,123,96.62,18.2,80.8,316
2021-01-19,Tamil Nadu,6062,55,26997,193984,0.0312,328,120,77.16,19.5,46.5,316
2021-01-20,Tamil Nadu,6424,113,36668,237688,0.027,336,36,43.18,19.5,50.4,316
2021-01-21,Tamil Nadu,6720,74,11886,114240,0.0588,257,78,53.81,28.3,63.6,316
2021-01-22,Tamil Nadu,6827,45,37846,184329,0.037,428,51,99.38,28.2,61.7,316
2021-01-23,Tamil Nadu,6879,129,7673,233886,0.0294,497,58,41.86,19.5,89.3,316
2021-01-24,Tamil Nadu,6804,63,12587,176904,0.0385,431,131,53.06,27.0,82.4,316
2021-01-25,Tamil Nadu,6871,78,37059,267969,0.0256,379,70,98.01,27.4,52.7,316
2021-01-26,Tamil Nadu,7184,124,34044,114944,0.0625,382,65,42.6,30.2,86.4,316
2021-01-27,Tamil Nadu,7974,58,27797,223272,0.0357,337,157,88.01,31.1,91.1,316
2021-01-28,Tamil Nadu,7819,73,45322,172018,0.0455,484,83,73.85,24.7,74.0,316
2021-01-29,Tamil Nadu,7906,72,27585,237180,0.0333,597,144,97.96,33.8,77.5,316
2021-01-30,Tamil Nadu,7808,61,19334,187392,0.0417,581,59,94.6,29.5,79.4,316
2021-01-31,Tamil Nadu,8379,55,47326,259749,0.0323,652,75,50.76,22.3,47.1,316
2021-02-01,Tamil Nadu,8745,103,24773,271095,0.0323,395,60,47.41,36.1,75.1,316
2021-02-02,Tamil Nadu,8391,161,38571,125865,0.0667,630,71,61.94,22.1,60.4,316
2021-02-03,Tamil Nadu,8793,138,48114,193446,0.0455,657,94,58.26,31.4,81.4,316
2021-02-04,Tamil Nadu,9237,147,34572,323295,0.0286,364,139,79.89,39.7,69.8,316
2021-02-05,Tamil Nadu,9741,191,44266,243525,0.04,759,116,69.63,34.5,43.8,316
2021-02-06,Tamil Nadu,9371,167,24318,187420,0.05,643,49,66.86,19.2,70.3,316
2021-02-07,Tamil Nadu,9774,150,45986,195480,0.05,553,98,53.24,37.7,64.9,316
2021-02-08,Tamil Nadu,10334,114,29732,403026,0.0256,699,200,50.71,21.6,67.7,316
2021-02-09,Tamil Nadu,10094,161,15736,161504,0.0625,396,100,69.46,34.0,66.5,316
2021-02-10,Tamil Nadu,10752,138,16108,279552,0.0385,814,203,77.84,18.4,69.5,316
2021-02-11,Tamil Nadu,11408,126,37571,171120,0.0667,606,82,54.99,36.9,42.1,316
2021-02-12,Tamil Nadu,11457,83,16774,263511,0.0435,914,87,40.18,38.1,88.5,316
2021-02-13,Tamil Nadu,11965,148,41590,430740,0.0278,497,209,59.34,27.3,64.4,316
2021-02-14,Tamil Nadu,12109,136,40515,193744,0.0625,615,235,71.94,32.0,79.2,316
2021-02-15,Tamil Nadu,12392,106,21942,446112,0.0278,831,247,86.18,36.2,92.3,316
2021-02-16,Tamil Nadu,12888,93,46104,476856,0.027,760,128,88.76,34.8,79.6,316
2021-02-17,Tamil Nadu,12929,125,47154,413728,0.0312,493,67,60.69,34.0,93.8,316
2021-02-18,Tamil Nadu,13638,228,9228,518244,0.0263,412,269,98.63,39.9,66.2,316
2021-02-19,Tamil Nadu,13431,72,49294,214896,0.0625,1037,69,68.22,19.7,55.8,316
